imdb_id,file_id,language,from_trusted,ai_translated,machine_translated
tt3678782,1113703.0,en,False,False,False
tt0808892,64003.0,en,False,False,False
tt0080653,1073731.0,en,False,False,False
tt11991132,6767283.0,en,False,False,False
tt1947973,3832710.0,en,False,False,False
tt0963191,4542208.0,en,False,False,False
tt0429683,3707966.0,en,False,False,False
tt12962578,7252846.0,en,False,False,False
tt2246724,4125325.0,en,False,False,False
tt0135168,7215288.0,en,False,False,False
tt5108476,1184122.0,en,False,False,False
tt7246718,6847363.0,en,False,False,False
tt1189006,3965997.0,en,False,False,False
tt0128985,4652172.0,en,False,False,False
tt5824826,5053109.0,en,False,False,False
tt3227034,6492979.0,en,False,False,False
tt7486356,3816946.0,en,False,False,False
tt0251194,6823592.0,en,False,False,False
tt10280296,7045583.0,en,False,False,False
tt0116726,5146696.0,en,False,False,False
tt1667823,4096958.0,en,False,False,False
tt0186857,849118.0,en,False,False,False
tt8176040,5366668.0,en,False,False,False
tt8413338,4992703.0,en,False,False,False
tt7345930,4685937.0,en,False,False,False
tt6018556,4983971.0,en,False,False,False
tt0051340,7293287.0,en,False,False,False
tt2729142,7210237.0,en,False,False,False
tt9135800,5048650.0,en,False,False,False
tt10275546,6737458.0,en,False,False,False
tt4332114,1118454.0,en,False,False,False
tt0232081,5225643.0,en,False,False,False
tt0109091,1201507.0,en,False,False,False
tt12871234,5364451.0,en,False,False,False
tt6212984,3029444.0,en,False,False,False
tt0312859,4155270.0,en,True,False,False
tt0910869,5131430.0,en,False,False,False
tt0156287,7188615.0,en,False,False,False
tt0322004,761115.0,en,False,False,False
tt9537074,4909096.0,en,False,False,False
tt2011871,810137.0,en,False,False,False
tt0286936,756184.0,en,False,False,False
tt6567406,4144476.0,en,False,False,False
tt0845448,4022405.0,en,False,False,False
tt1538216,7471392.0,en,False,False,False
tt4977530,2854504.0,en,True,False,False
tt4105550,7215618.0,en,False,False,False
tt5958304,1171367.0,en,False,False,False
tt4543720,4295992.0,en,False,False,False
tt0346457,3706645.0,en,False,False,False
tt5935704,1239276.0,en,False,False,False
tt10515526,5349052.0,en,False,False,False
tt0216067,1164.0,en,False,False,False
tt5755606,1180069.0,en,False,False,False
tt1582637,71039.0,en,False,False,False
tt6265988,1227288.0,en,False,False,False
tt1129411,4232248.0,en,False,False,False
tt0043842,7213447.0,en,False,False,False
tt1935184,3973168.0,en,False,False,False
tt1621994,108693.0,en,False,False,False
tt0266757,1103850.0,en,False,False,False
tt3802668,1121199.0,en,False,False,False
tt0337611,819461.0,en,False,False,False
tt0139051,1014936.0,en,False,False,False
tt0454504,3438086.0,en,False,False,False
tt7109900,4970993.0,en,False,False,False
tt8453078,4791243.0,en,False,False,False
tt3028362,1232578.0,en,False,False,False
tt0335044,4126723.0,en,False,False,False
tt10800932,5221816.0,en,False,False,False
tt0119285,6844516.0,en,False,False,False
tt0045506,7217706.0,en,False,False,False
tt3483596,1068422.0,en,False,False,False
tt8908002,4970691.0,en,False,False,False
tt4906984,3461322.0,en,False,False,False
tt7268732,6706445.0,en,False,False,False
tt1885372,7437492.0,en,False,False,False
tt14334034,6764107.0,en,False,False,False
tt6742444,7104994.0,en,False,False,False
tt3982436,1105570.0,en,False,False,False
tt7019820,1239569.0,en,False,False,False
tt1345777,482482.0,en,False,False,False
tt1810626,3096032.0,en,False,False,False
tt0432047,728703.0,en,False,False,False
tt10671436,5049504.0,en,False,False,False
tt0051335,7295151.0,en,False,False,False
tt2802062,4783988.0,en,False,False,True
tt1127870,3802888.0,en,True,False,False
tt4600778,1191470.0,en,False,False,False
tt1191118,858041.0,en,False,False,False
tt4187650,1109710.0,en,False,False,False
tt0164550,2948184.0,en,False,False,False
tt14058748,6907720.0,en,False,False,False
tt8017136,7402600.0,en,False,False,False
tt0459516,833322.0,en,False,False,False
tt0997173,4750632.0,en,False,False,False
tt3378266,5132664.0,en,False,False,False
tt1744641,787499.0,en,False,False,False
tt11964084,5321210.0,en,False,False,False
tt8665746,1250137.0,en,False,False,False
tt1650557,975032.0,en,False,False,False
tt1324059,94042.0,en,False,False,False
tt7722258,4883142.0,en,False,False,False
tt8396128,4753541.0,en,False,False,False
tt0317942,982158.0,en,False,False,False
tt8983140,5140008.0,en,False,False,False
tt9569610,6704328.0,en,False,False,False
tt12498582,7580860.0,en,False,False,False
tt12505468,5264504.0,en,True,False,False
tt8004570,5287976.0,en,False,False,False
tt2199711,958186.0,en,False,False,False
tt4287778,1234317.0,en,False,False,False
tt1616157,7623658.0,en,False,False,False
tt14071038,6944364.0,en,False,False,False
tt7169136,1234152.0,en,False,False,False
tt0486615,107672.0,en,False,False,False
tt0301179,838645.0,en,False,False,False
tt0374271,654522.0,en,False,False,False
tt4176604,1108563.0,en,False,False,False
tt5356300,4273338.0,en,False,False,False
tt0081147,768069.0,en,False,False,False
tt5029004,4309765.0,en,False,False,False
tt0290326,4594779.0,en,False,False,False
tt7690466,1246974.0,en,False,False,False
tt7329602,3930758.0,en,False,False,False
tt6929642,3373118.0,en,False,False,False
tt11854074,6932310.0,en,False,False,False
tt2345561,4548938.0,en,False,False,False
tt0086170,772571.0,en,False,False,False
tt0313844,1487521.0,en,False,False,False
tt0451833,3753295.0,en,False,False,False
tt11143434,6843057.0,en,False,False,False
tt0290183,7558434.0,en,False,False,False
tt3495026,3151564.0,en,False,False,False
tt5997928,1242885.0,en,False,False,False
tt8535472,5077872.0,en,False,False,False
tt1650433,771672.0,en,False,False,False
tt0070434,7209899.0,en,False,False,False
tt2066925,847685.0,en,False,False,False
tt9077528,4918635.0,en,False,False,False
tt6656734,1195239.0,en,False,False,False
tt5662932,39943.0,en,False,False,False
tt4987556,4233779.0,en,False,False,False
tt0052926,7256533.0,en,False,False,False
tt0238936,575574.0,en,False,False,False
tt0052560,2906344.0,en,False,False,False
tt8426854,4768390.0,en,False,False,False
tt2215163,1005258.0,en,False,False,False
tt7559180,6821874.0,en,False,False,False
tt1241195,4190135.0,en,False,False,False
tt11318228,5212911.0,en,False,False,False
tt2085746,964323.0,en,False,False,False
tt0341549,4235272.0,en,False,False,False
tt0480892,3660994.0,en,False,False,False
tt0232079,4372282.0,en,False,False,False
tt6571548,6700036.0,en,True,False,False
tt10905616,6871539.0,en,False,False,False
tt0284419,7207964.0,en,False,False,False
tt7759320,1243315.0,en,False,False,False
tt0318405,7715399.0,en,False,False,False
tt7794524,4783432.0,en,False,False,False
tt11503178,6802785.0,en,False,False,False
tt0417010,658240.0,en,False,False,False
tt11536072,5227147.0,en,False,False,False
tt9396112,5210914.0,en,False,False,False
tt1507255,1091282.0,en,False,False,False
tt0267252,7649983.0,en,False,False,False
tt10801042,7190324.0,en,False,False,False
tt0230402,7704333.0,en,False,False,False
tt4613550,6929126.0,en,False,False,False
tt7647198,5056403.0,en,False,False,False
tt0349679,752681.0,en,False,False,False
tt0349635,7016035.0,en,False,False,False
tt1191130,79472.0,en,False,False,False
tt5477608,1189765.0,en,False,False,False
tt2354407,896997.0,en,False,False,False
tt5216810,1169666.0,en,False,False,False
tt0082162,813127.0,en,False,False,False
tt4949324,4809282.0,en,False,False,False
tt0146791,7191579.0,en,False,False,False
tt3398048,1107430.0,en,False,False,False
tt0154749,5349095.0,en,False,False,False
tt0114231,95373.0,en,True,False,False
tt7507402,7471427.0,en,False,False,False
tt5021536,1209738.0,en,False,False,False
tt7765910,4785907.0,en,False,False,False
tt5717110,1181547.0,en,False,False,False
tt0451803,4003041.0,en,False,False,False
tt7853260,4790425.0,en,False,False,False
tt6407698,7200543.0,en,False,False,False
tt4896340,3782205.0,en,False,False,False
tt2955542,7419686.0,en,False,False,False
tt1728986,899553.0,en,False,False,False
tt0145856,1188637.0,en,False,False,False
tt2188749,873192.0,en,False,False,False
tt0954914,4262991.0,en,False,False,False
tt4290746,6675757.0,en,False,False,False
tt2697592,962821.0,en,False,False,False
tt6615894,4724941.0,en,False,False,False
tt3323920,1052813.0,en,False,False,False
tt6903440,4918065.0,en,False,False,False
tt0051806,7196328.0,en,False,False,False
tt1821480,872134.0,en,False,False,False
tt0086230,4589311.0,en,False,False,False
tt0068305,4790190.0,en,False,False,False
tt2393296,1065444.0,en,False,False,False
tt0117983,99848.0,en,False,False,False
tt0808399,4316562.0,en,True,False,False
tt8983238,4949378.0,en,False,False,False
tt0100095,3705645.0,en,False,False,False
tt11543916,6890961.0,en,False,False,False
tt0301250,823385.0,en,False,False,False
tt0328671,680841.0,en,False,False,False
tt7794052,4236858.0,en,False,False,False
tt0242572,4145670.0,en,False,False,False
tt0444781,3694112.0,en,False,False,False
tt0327004,654265.0,en,False,False,False
tt1869296,4176645.0,en,False,False,False
tt0255111,3686583.0,en,False,False,False
tt6735034,5019154.0,en,False,False,False
tt1170399,86467.0,en,False,False,False
tt6843812,1245951.0,en,False,False,False
tt0146335,7090942.0,en,False,False,False
tt3814100,6914553.0,en,False,False,False
tt1079967,4337407.0,en,True,False,False
tt6712026,1200811.0,en,False,False,False
tt1841762,845836.0,en,True,False,False
tt0146266,7209816.0,en,False,False,False
tt3619772,1074603.0,en,False,False,False
tt9793334,4998788.0,en,False,False,False
tt3785070,6894303.0,en,False,False,False
tt7616754,4916882.0,en,False,False,False
tt0067421,812859.0,en,False,False,False
tt0309926,782527.0,en,False,False,False
tt5972292,1231887.0,en,False,False,False
tt11102262,7654966.0,en,False,False,False
tt0366180,3524365.0,en,False,False,False
tt9495690,5203040.0,en,False,False,False
tt12183886,7185318.0,en,False,False,False
tt5988204,4758485.0,en,False,False,False
tt2797242,986875.0,en,False,False,False
tt8338746,4716195.0,en,False,False,False
tt8011302,5062518.0,en,False,False,False
tt5311546,4904849.0,en,False,False,False
tt8042260,5183945.0,en,False,False,False
tt0475645,4214730.0,en,False,False,False
tt3685702,1061002.0,en,False,False,False
tt2330927,912210.0,en,False,False,False
tt11214972,6791363.0,en,False,False,False
tt1309561,4413869.0,en,False,False,False
tt6836936,5053434.0,en,False,False,False
tt0028217,698247.0,en,False,False,False
tt2014260,4165804.0,en,False,False,False
tt14260080,6770871.0,en,False,False,False
tt11163028,5113553.0,en,False,False,False
tt0382383,682448.0,en,False,False,False
tt1339248,1076627.0,en,False,False,False
tt5639388,1181714.0,en,False,False,False
tt1132589,4262786.0,en,True,False,False
tt2905606,981025.0,en,False,False,False
tt0349645,811521.0,en,False,False,False
tt2397561,930519.0,en,False,False,False
tt10230426,5229313.0,en,True,False,False
tt0246462,4090602.0,en,False,False,False
tt0064506,4369891.0,en,False,False,False
tt5074552,7415301.0,en,False,False,False
tt0158845,4001943.0,en,False,False,False
tt5784470,1165194.0,en,False,False,False
tt2699840,1016460.0,en,False,False,False
tt6130166,1215924.0,en,False,False,False
tt1649431,756520.0,en,False,False,False
tt1261047,4239882.0,en,False,False,False
tt0816657,3794773.0,en,True,False,False
tt1821682,4340418.0,en,False,False,False
tt5277266,5047469.0,en,False,False,False
tt1533748,784624.0,en,False,False,False
tt1182908,4141566.0,en,False,False,False
tt0090812,4910177.0,en,False,False,False
tt0770214,3545381.0,en,False,False,False
tt0475591,4588890.0,en,False,False,False
tt8023700,5043809.0,en,False,False,False
tt8344532,4775137.0,en,False,False,False
tt1174041,94328.0,en,False,False,False
tt5969628,1216794.0,en,False,False,False
tt2807410,4242513.0,en,False,False,False
tt8594012,5207728.0,en,False,False,False
tt0924274,4618631.0,en,False,False,False
tt0070241,826143.0,en,False,False,False
tt5156746,1179589.0,en,False,False,False
tt7060460,1233401.0,en,False,False,False
tt1847736,884965.0,en,False,False,False
tt2401719,1075897.0,en,False,False,False
tt7479902,5065610.0,en,False,False,False
tt1743354,912463.0,en,True,False,False
tt0364604,3693817.0,en,False,False,False
tt0158457,7191572.0,en,False,False,False
tt0380017,7046548.0,en,False,False,False
tt0267277,1182661.0,en,False,False,False
tt5958298,1164959.0,en,False,False,False
tt0243395,825455.0,en,False,False,False
tt7212726,4916678.0,en,False,False,False
tt5996836,1210883.0,en,False,False,False
tt0368896,3708642.0,en,False,False,False
tt0119385,4526531.0,en,False,False,False
tt4272420,4223081.0,en,False,False,False
tt0130991,7215096.0,en,False,False,False
tt1757671,880616.0,en,False,False,False
tt0392883,4008021.0,en,False,False,False
tt12625756,7094805.0,en,False,False,False
tt0192566,1188907.0,en,False,False,False
tt10214826,5017298.0,en,False,False,False
tt0359266,823350.0,en,False,False,False
tt0106270,5190571.0,en,False,False,False
tt5098128,7032330.0,en,False,False,False
tt0301907,4259490.0,en,False,False,False
tt0396563,684812.0,en,False,False,False
tt3863552,1139321.0,en,False,False,False
tt0422950,4296975.0,en,False,False,False
tt10431010,5014511.0,en,False,False,False
tt0248216,3759833.0,en,False,False,False
tt1612761,4369408.0,en,False,False,False
tt0847180,846816.0,en,False,False,False
tt6170954,1205134.0,en,False,False,False
tt2424988,1130017.0,en,False,False,False
tt0307873,687862.0,en,False,False,False
tt7458714,4802712.0,en,False,False,False
tt3138602,1009619.0,en,False,False,False
tt6568474,1200595.0,en,False,False,False
tt6872436,1230128.0,en,False,False,False
tt0082594,4346051.0,en,False,False,False
tt0095872,6916626.0,en,False,False,False
tt0093263,1166498.0,en,False,False,False
tt11953248,7171457.0,en,False,False,False
tt4553712,1137393.0,en,False,False,False
tt3661988,7611094.0,en,False,False,False
tt1825655,4281481.0,en,False,False,False
tt2624704,1102341.0,en,False,False,False
tt8144782,6865056.0,en,False,False,False
tt13381376,6725275.0,en,False,False,False
tt1047459,3831919.0,en,True,False,False
tt6452574,4724831.0,en,False,False,False
tt10632744,6796139.0,en,False,False,False
tt6531872,6895735.0,en,False,False,False
tt2265539,975699.0,en,False,False,False
tt0158074,1243158.0,en,False,False,False
tt0349333,4092563.0,en,False,False,False
tt0364621,4130483.0,en,True,False,False
tt6041458,5224777.0,en,False,False,False
tt3263222,4181734.0,en,False,False,False
tt0265343,477339.0,en,True,False,False
tt4859266,4297481.0,en,False,False,False
tt4038978,1240029.0,en,False,False,False
tt5120640,1161023.0,en,False,False,False
tt5324456,6929481.0,en,False,False,False
tt5323386,3482533.0,en,False,False,False
tt0375997,5606.0,en,False,False,False
tt3524410,1223517.0,en,False,False,False
tt0172574,823194.0,en,False,False,False
tt6613812,1249744.0,en,False,False,False
tt1696191,835504.0,en,False,False,False
tt0363666,1199019.0,en,False,False,False
tt0107311,706379.0,en,False,False,False
tt0047561,7213460.0,en,False,False,False
tt11531324,5215991.0,en,False,False,False
tt3973410,1146880.0,en,False,False,False
tt9104906,4811859.0,en,False,False,False
tt0232591,7705080.0,en,False,False,False
tt1321869,3478876.0,en,False,False,False
tt11199310,6622496.0,en,True,False,False
tt0137100,3781256.0,en,False,False,False
tt0069671,97580.0,en,False,False,False
tt5371168,4774265.0,en,False,False,False
tt10698684,6928873.0,en,False,False,False
tt4083622,4729537.0,en,False,False,False
tt2229842,950955.0,en,False,False,False
tt7959876,2732052.0,en,False,False,False
tt0464071,12609.0,en,False,False,False
tt9900782,5126817.0,en,False,False,False
tt10650664,5006695.0,en,False,False,False
tt3555036,1105377.0,en,False,False,False
tt0456500,4370880.0,en,False,False,False
tt11859476,7477625.0,en,False,False,False
tt2180477,5063417.0,en,False,False,False
tt0141441,7198744.0,en,False,False,False
tt0277799,1486108.0,en,False,False,False
tt7699198,5021866.0,en,False,False,False
tt7159382,1216851.0,en,False,False,False
tt0091559,7594859.0,en,False,False,False
tt11731926,5310564.0,en,False,False,False
tt11143176,6762910.0,en,False,False,False
tt9101540,5211432.0,en,False,False,False
tt4635372,4200560.0,en,False,False,False
tt8273258,4770177.0,en,False,False,False
tt5165344,1162885.0,en,False,False,False
tt9614772,5074332.0,en,False,False,False
tt6340112,2735520.0,en,False,False,False
tt0176105,886578.0,en,False,False,True
tt8439854,3160029.0,en,False,False,False
tt5328952,1240746.0,en,False,False,False
tt7088032,1248830.0,en,False,False,False
tt6067752,5009419.0,en,False,False,False
tt0151150,1447722.0,en,False,False,False
tt1496729,951435.0,en,False,False,False
tt0235963,7471426.0,en,False,False,False
tt1416710,982368.0,en,False,False,False
tt4363010,5035462.0,en,False,False,False
tt0054302,7163032.0,en,False,False,False
tt9179234,5207996.0,en,False,False,False
tt6200604,1199125.0,en,False,False,False
tt0120456,4274327.0,en,False,False,False
tt1395025,876831.0,en,False,False,False
tt3261912,1046723.0,en,False,False,False
tt8070042,6884441.0,en,False,False,False
tt3995348,1134520.0,en,False,False,False
tt10608668,5119415.0,en,False,False,False
tt1087856,4294637.0,en,False,False,False
tt2122340,902962.0,en,False,False,False
tt7808072,7221632.0,en,False,False,False
tt0067729,4625852.0,en,False,False,False
tt0189492,4594544.0,en,False,False,False
tt1324076,61117.0,en,True,False,False
tt10207954,5215697.0,en,False,False,False
tt4613540,7166202.0,en,False,False,False
tt0091328,4237235.0,en,False,False,False
tt1958961,3769796.0,en,False,False,False
tt8011308,4998888.0,en,False,False,False
tt9277762,5218297.0,en,False,False,False
tt0062177,1014896.0,en,False,False,False
tt9817018,6791093.0,en,False,False,False
tt7166310,7058639.0,en,False,False,False
tt2551378,1042219.0,en,False,False,False
tt0063532,4340381.0,en,False,False,False
tt0104607,2826392.0,en,False,False,False
tt5071886,1162615.0,en,False,False,False
tt0098255,7143897.0,en,False,False,False
tt3638644,1237297.0,en,False,False,False
tt0271748,3535490.0,en,False,False,False
tt5235874,3543297.0,en,False,False,False
tt8302502,4926628.0,en,False,False,False
tt0041123,7219419.0,en,False,False,False
tt0476848,807541.0,en,False,False,False
tt6395306,5114892.0,en,False,False,False
tt13361920,7511013.0,en,False,False,False
tt3465996,5078409.0,en,False,False,False
tt6023800,1242461.0,en,False,False,False
tt3830302,1231469.0,en,False,False,False
tt11343634,7757602.0,en,False,False,False
tt13485172,6750705.0,en,False,False,False
tt3619854,1093916.0,en,False,False,False
tt0246456,681345.0,en,False,False,False
tt3438252,1078943.0,en,False,False,False
tt1160328,3778338.0,en,False,False,False
tt1773042,784380.0,en,False,False,False
tt0064842,4513383.0,en,False,False,False
tt0101284,3095975.0,en,False,False,False
tt0100401,84144.0,en,False,False,False
tt0216707,4405019.0,en,False,False,False
tt4659548,1191053.0,en,True,False,False
tt11423784,6789787.0,en,True,False,False
tt8302382,6714100.0,en,False,False,False
tt0120915,247903.0,en,False,False,False
tt2924472,1050417.0,en,False,False,False
tt0155265,4547757.0,en,False,False,False
tt1176961,10125.0,en,False,False,False
tt7778560,5047472.0,en,False,False,False
tt0435437,681047.0,en,False,False,False
tt2617676,1067548.0,en,False,False,False
tt4596814,1134703.0,en,False,False,False
tt3565354,1090017.0,en,False,False,False
tt3129282,1073007.0,en,False,False,False
tt4486148,5205114.0,en,False,False,False
tt5610172,6641663.0,en,False,False,False
tt0048479,7288398.0,en,False,False,False
tt0048956,4521050.0,en,False,False,False
tt0107777,785133.0,en,False,False,False
tt0907674,4320922.0,en,True,False,False
tt5785170,1216811.0,en,False,False,False
tt0292740,24194.0,en,False,False,False
tt8517272,5206857.0,en,False,False,False
tt0175908,7704057.0,en,False,False,False
tt10964468,5360392.0,en,False,False,False
tt6059074,4310650.0,en,False,False,False
tt2401585,4875184.0,en,False,False,False
tt13249412,6755319.0,en,False,False,False
tt1050739,4313440.0,en,False,False,False
tt12988104,6811069.0,en,False,False,False
tt6380520,1188676.0,en,False,False,False
tt11024580,6826082.0,en,False,False,False
tt0331639,686980.0,en,False,False,False
tt6348454,3814127.0,en,False,False,False
tt0157460,808652.0,en,False,False,False
tt4727512,4045118.0,en,False,False,False
tt8426964,4773384.0,en,False,False,False
tt0157844,3823612.0,en,False,False,False
tt1745863,4176792.0,en,False,False,False
tt12339374,7192843.0,en,False,False,False
tt6689734,1245899.0,en,False,False,False
tt10360782,5177310.0,en,False,False,False
tt0041619,5228597.0,en,False,False,False
tt9766310,6915312.0,en,False,False,False
tt0274196,4256099.0,en,False,False,False
tt0272736,678539.0,en,False,False,False
tt1188982,1046057.0,en,False,False,False
tt0416120,3819323.0,en,False,False,False
tt2082197,912044.0,en,True,False,False
tt10369210,5122131.0,en,False,False,False
tt8361196,4889720.0,en,False,False,False
tt9304360,4979266.0,en,False,False,False
tt0354538,753549.0,en,False,False,False
tt1562871,845139.0,en,False,False,False
tt0366985,658834.0,en,False,False,False
tt1138482,1211789.0,en,False,False,False
tt9531094,4918111.0,en,False,False,False
tt2319889,886214.0,en,False,False,False
tt1185420,4284505.0,en,False,False,False
tt5335724,1157745.0,en,False,False,False
tt0476527,3118611.0,en,False,False,False
tt8826936,4808642.0,en,False,False,False
tt0403935,1020622.0,en,False,False,False
tt0337652,863346.0,en,False,False,False
tt11430262,6583422.0,en,False,False,False
tt1451763,17840.0,en,False,False,False
tt9253188,5037380.0,en,False,False,False
tt6149820,3911794.0,en,False,False,False
tt8333978,4992277.0,en,False,False,False
tt11691696,7112675.0,en,False,False,False
tt3001638,1085343.0,en,False,False,False
tt10370116,5093170.0,en,False,False,False
tt0119760,4336742.0,en,False,False,False
tt2168910,707686.0,en,False,False,False
tt5785116,1203850.0,en,False,False,False
tt4948632,5305942.0,en,False,False,False
tt10318332,5102134.0,en,False,False,False
tt2226666,906757.0,en,False,False,False
tt2368768,888239.0,en,False,False,False
tt1945122,913808.0,en,True,False,False
tt0408181,4368937.0,en,False,False,False
tt1082075,799163.0,en,False,False,False
tt2247129,7585586.0,en,False,False,True
tt9077038,4980441.0,en,False,False,False
tt0326805,821699.0,en,False,False,False
tt1946389,4221348.0,en,True,False,False
tt4990516,4744604.0,en,False,False,False
tt7581552,5011994.0,en,False,False,False
tt10991188,5223912.0,en,False,False,False
tt2321163,965820.0,en,False,False,False
tt3566718,3227100.0,en,False,False,False
tt0983990,3836359.0,en,False,False,False
tt5775536,6879979.0,en,False,False,False
tt8907890,5218044.0,en,False,False,False
tt5293618,6879751.0,en,False,False,False
tt0065417,3960657.0,en,False,False,False
tt0396768,7200677.0,en,False,False,False
tt0843326,3927904.0,en,False,False,False
tt11191344,6952539.0,en,False,False,False
tt0256692,3047982.0,en,False,False,False
tt0116407,7093811.0,en,False,False,False
tt0371712,4816085.0,en,False,False,False
tt4701688,1132369.0,en,False,False,False
tt2222550,948331.0,en,False,False,False
tt0319557,3959013.0,en,False,False,False
tt2224254,904333.0,en,False,False,False
tt0979891,3878323.0,en,False,False,False
tt11581174,6866777.0,en,False,False,False
tt0330843,662126.0,en,False,False,False
tt4597454,4147553.0,en,False,False,False
tt1034431,4398691.0,en,False,False,False
tt0064241,7235884.0,en,False,False,False
tt2188811,1046651.0,en,False,False,False
tt0117437,4254254.0,en,False,False,False
tt6593054,5085772.0,en,True,False,False
tt4980272,4893156.0,en,False,False,False
tt10045014,4936661.0,en,False,False,False
tt3358534,5133994.0,en,False,False,False
tt0043306,656376.0,en,False,False,False
tt5742874,3048571.0,en,False,False,False
tt5495258,3144596.0,en,False,False,False
tt0118673,772326.0,en,False,False,False
tt0149573,753541.0,en,False,False,False
tt5013008,4913071.0,en,False,False,False
tt1058526,976432.0,en,False,False,False
tt0449869,3874218.0,en,False,False,False
tt2256514,931926.0,en,False,False,False
tt0355169,747215.0,en,False,False,False
tt1170404,4235006.0,en,False,False,False
tt0362771,683923.0,en,False,False,False
tt0050758,784996.0,en,False,False,False
tt0243341,7274716.0,en,False,False,False
tt7363076,1244897.0,en,False,False,False
tt0050757,813760.0,en,False,False,False
tt2072167,868514.0,en,False,False,False
tt6544384,1192274.0,en,False,False,False
tt0068620,3131342.0,en,False,False,False
tt0268166,7699797.0,en,False,False,False
tt0416282,3082156.0,en,False,False,False
tt2290133,933065.0,en,False,False,False
tt6986710,4964149.0,en,False,False,False
tt1137979,4316129.0,en,False,False,False
tt4881362,5055008.0,en,True,False,False
tt0375878,11134.0,en,False,False,False
tt5255710,1464171.0,en,False,False,False
tt3387094,1058707.0,en,False,False,False
tt0471862,3657644.0,en,False,False,False
tt13242968,6859801.0,en,False,False,False
tt9248972,5344468.0,en,False,False,False
tt5377564,1173631.0,en,False,False,False
tt10801000,5220268.0,en,False,False,False
tt0070809,3206986.0,en,False,False,False
tt0079236,780896.0,en,False,False,False
tt8411144,5074255.0,en,False,False,False
tt1043876,4192449.0,en,True,False,False
tt1327035,4053409.0,en,True,False,False
tt4845248,1185202.0,en,False,False,False
tt0438981,3680137.0,en,False,False,False
tt8852408,5044038.0,en,False,False,False
tt1987021,5134273.0,en,False,False,False
tt0331479,682409.0,en,False,False,False
tt0085896,958255.0,en,False,False,False
tt8303588,4770165.0,en,False,False,False
tt9248940,5120407.0,en,False,False,False
tt1480296,5134495.0,en,False,False,False
tt0306228,665714.0,en,False,False,False
tt0242714,994239.0,en,False,False,False
tt3885782,1462608.0,en,False,False,False
tt4625196,1202141.0,en,False,False,False
tt0430589,4143527.0,en,False,False,False
tt3840534,1161499.0,en,False,False,False
tt3059106,4316358.0,en,False,False,False
tt8221676,7597300.0,en,False,False,False
tt6167894,1209146.0,en,False,False,False
tt0157964,6929555.0,en,False,False,False
tt12677092,6599368.0,en,False,False,False
tt8751576,5190700.0,en,False,False,False
tt11444698,7051769.0,en,False,False,False
tt2909140,976302.0,en,False,False,False
tt7382730,6880375.0,en,False,False,False
tt10893170,6692922.0,en,False,False,False
tt11317908,5191934.0,en,False,False,False
tt0148691,7196064.0,en,False,False,False
tt9477520,5100625.0,en,False,False,False
tt0471571,4566403.0,en,False,False,False
tt6169798,1216143.0,en,False,False,False
tt7188742,3728177.0,en,False,False,False
tt4818930,1164347.0,en,False,False,False
tt0089765,4206323.0,en,False,False,False
tt5157682,1210432.0,en,False,False,False
tt5235880,1102056.0,en,False,False,False
tt8042292,5215772.0,en,False,False,False
tt0420707,1201925.0,en,False,False,False
tt3895152,1089287.0,en,False,False,False
tt1841542,823721.0,en,False,False,False
tt5313980,3729896.0,en,False,False,False
tt4115752,3522207.0,en,False,False,False
tt9624438,4965394.0,en,False,False,False
tt5832922,1163345.0,en,False,False,False
tt0233979,7702181.0,en,False,False,False
tt1629391,763521.0,en,False,False,False
tt0076696,3695655.0,en,False,False,False
tt0438875,4147204.0,en,False,False,False
tt2963974,4881320.0,en,True,False,False
tt2178470,981324.0,en,False,False,False
tt12078076,7143841.0,en,False,False,False
tt0805492,5191695.0,en,False,False,False
tt7535730,5304308.0,en,False,False,False
tt8011332,6750716.0,en,False,False,False
tt1772332,853140.0,en,False,False,False
tt0060742,3309799.0,en,False,False,False
tt0490170,4195075.0,en,False,False,False
tt0220832,915205.0,en,True,False,False
tt10295430,6961506.0,en,False,False,False
tt0444769,22210.0,en,False,False,False
tt1736552,853586.0,en,False,False,False
tt0126234,4523923.0,en,False,False,False
tt3203910,3783416.0,en,False,False,False
tt8747560,6953493.0,en,False,False,False
tt0461323,4206957.0,en,False,False,False
tt0402014,3077383.0,en,False,False,False
tt0101732,4372025.0,en,False,False,False
tt0096751,4094487.0,en,False,False,False
tt0101887,1189616.0,en,True,False,False
tt2978626,1068968.0,en,False,False,False
tt10189514,5369116.0,en,False,False,False
tt1459034,4414647.0,en,False,False,False
tt2106537,4549525.0,en,False,False,False
tt0420332,4537446.0,en,False,False,False
tt0044952,4007119.0,en,False,False,False
tt10080924,5182936.0,en,False,False,False
tt0268162,7489282.0,en,False,False,False
tt0111067,863625.0,en,False,False,False
tt1822266,153218.0,en,False,False,False
tt1772989,824713.0,en,False,False,False
tt2344672,963678.0,en,False,False,False
tt5137380,6889544.0,en,False,False,False
tt6180274,1204361.0,en,False,False,False
tt1223922,92254.0,en,True,False,False
tt0401532,4970613.0,en,False,False,False
tt0260158,5112571.0,en,False,False,False
tt9769714,5202735.0,en,False,False,False
tt3725026,6896040.0,en,False,False,False
tt6348410,5327668.0,en,False,False,False
tt0325041,4181251.0,en,False,False,False
tt2229208,2191443.0,en,True,False,False
tt6024364,4783002.0,en,False,False,False
tt6690310,1205712.0,en,False,False,False
tt11454890,5214612.0,en,False,False,False
